
陈宏钧,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。任哈尔滨工业大学电气工程及自动化学院电力电子与电力传动研究所副所长。哈工大-西门子自动化与驱动实验室主任。哈尔滨工业大学电气工程系助教。哈尔滨工业大学电气工程系讲师。哈工大-西门子自动化与驱动实验室主任。哈尔滨工业大学电气工程系副教授。哈尔滨工业大学电气工程系教授。
杨　明,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。教授，哈尔滨工业大学 电力电子与电力传动研究所 副所长。中国自动化学会电气自动化专委会委员兼副秘书长。中国电工技术学会电控系统与装置专委会委员兼副秘书长。全国工业机械电气系统标准化技术委员会机床电气系统分技术委员会委员。电力电子与电力传动研究所 助教。电力电子与电力传动研究所 讲师。电力电子与电力传动研究所 副教授、副所长。电力电子与电力传动研究所 教授、副所长。哈尔滨工业大学 电气工程系 电力电子与电力传动研究所 任 副所长。
贵献国,哈尔滨工业大学,自动化系,哈尔滨工业大学 电气学院副教授。
张相军,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程学院 副教授。哈尔滨工业大学 电气工程学院 讲师。哈尔滨汽轮机厂有限责任公司 助理工程师。2010.5-现在 哈尔滨工业大学电力电子与电力传动研究所 党支部书记。
武　健,哈尔滨工业大学,自动化系,哈尔滨工业大学 电气工程及自动化学院电气工程系，讲师，硕导。哈尔滨工业大学电气工程及自动化学院电力电子与电力传动研究所 讲师。
王高林,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。PCIM Asia Conference技术委员会委员。哈尔滨工业大学，电气工程及自动化学院，电气工程系，讲师。哈尔滨工业大学，电气工程及自动化学院，电气工程系，副教授。哈尔滨工业大学，电气工程及自动化学院，电力电子与电力传动学科，博导。哈尔滨工业大学，电气工程及自动化学院，电气工程系，教授。中国电源学会高级会员。
张学广,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电力电子与电力传动研究所 讲师。
王懿杰,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电力电子与电力传动研究所 讲师。中国电源协会高级会员。中国电源学会第21届学术年会专题主席。中国电源学会第21届学术年会分会主席。中国电源学会第22届学术年会专题主席。
程树康,哈尔滨工业大学,自动化系,1992年4月 1994年4月日本千叶工业大学 客座研究员。现为中国电工技术学会微特电机专委会副主任委员。中国电工技术学会电磁发射专委会副主任委员。中国电工技术学会高级会员。中国电子元件协会微特电机与组件行业协会理事。
崔淑梅,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。电磁与电子技术研究所 所长。哈尔滨工业大学 电机教研室 助教。哈尔滨工业大学 电机教研室 讲师。哈尔滨工业大学 电机教研室 副教授。哈尔滨工业大学 电气工程学院 教授。哈尔滨工业大学 电磁与电子技术研究所 副所长。哈尔滨工业大学 电磁与电子技术研究所 所长。中国汽车工程学会电动汽车分会理事。中国电工技术委员会微特电机专委会副主任委员。哈尔滨新能源汽车联合会副会长。中国汽车标准化技术委员会电动车辆分委会委员。
李立毅,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。1996.09 2000.06 哈尔滨工业大学电机教研室 讲师。2000.05 2004.05 哈尔滨工业大学电气工程及自动化学院 副教授。2004.05 至今 哈尔滨工业大学电气工程及自动化学院 教授。2010.09 至今 哈尔滨工业大学工业技术研究院 院长。国家精密微特电机工程技术研究中心学术委员会（第一届） 委员。中国航空学会航空机电、人体与环境工程分会 委员。
郑　萍,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程及其自动化学院教授。电磁与电子技术研究所副所长。1995.11~1997.07 哈尔滨工业大学，电机教研室，助教。1997.08~2001.07 哈尔滨工业大学，电机教研室，讲师。2001.08~2005.03 哈尔滨工业大学，电机与电器学科，副教授。2005.04~现在 哈尔滨工业大学，电机与电器学科，教授。2007.09~现在 哈尔滨工业大学，电磁与电子技术研究所，副所长。IEEE工业应用学会电机委员会委员（Member of IEEE IAS Electric Machines Committee）。IEEE标准化委员会委员（Member of IEEE Standards Association）。中国电工技术学会高级会员。
寇宝泉,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。1998 2002 哈尔滨工业大学电气工程及自动化学院讲师。2002 2003 哈尔滨工业大学电气工程及自动化学院副教授。2007 2008 哈尔滨工业大学电气工程及自动化学院教授。中国电工技术学会高级会员。
宋立伟,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程系 副教授。1992.07～1996.12 哈尔滨工业大学 电气工程系 辅导员、助教。1997.01～1997.07 哈尔滨工业大学 电机教研室 助教。1997.08～2002.07 哈尔滨工业大学 电机教研室 讲师。2002.08～2007.07 哈尔滨工业大学 电机教研室 副教授。2007.08～现在 哈尔滨工业大学 电气工程学院 教授。2004.09～现在 哈尔滨工业大学 电磁与电子技术研究所 副所长。
柴　凤,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
张千帆,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院院长助理。2011年7月起任电气工程系副主任。2012年6月起任电气工程及自动化学院院长助理。
吴红星,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程及自动化学院，电磁与电子技术研究所书记。哈尔滨工业大学，电气工程系，电磁与电子技术研究所，副教授。哈尔滨工业大学，电气工程系，电磁与电子技术研究所，教授。
于艳君,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。电磁与电子技术研究所党支部书记，科学与工业技术研究院院长助理。2011.03—2014.12 哈尔滨工业大学 电气工程及自动化学院 讲师。2014.12—至今 哈尔滨工业大学 电气工程及自动化学院 副教授。
陈　磊,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。2011.1-2016.12 哈尔滨工业大学 助理研究员。2017.1-哈尔滨工业大学 副研究员。
吴绍朋,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。中国电工技术学会高级会员。2014 17th Electromagnetic Launch Symposium（17th EML） 审稿人 技术程序委员会成员。
佟诚德,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。任哈尔滨工业大学 电气工程及自动化学院单位副教授职务。哈尔滨工业大学，讲师。哈尔滨工业大学，副教授。
张成明,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院讲师。
王铁成,哈尔滨工业大学,自动化系,哈工大电气工程系助教。哈工大电气工程系讲师。哈工大电气工程系副教授。哈工大电气工程系研究员。中国电工技术学会高级会员。
张　鲁,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院 助理研究 员。
张　赫,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院副教授。2015年1月--2016年12月 哈尔滨工业大学电气工程及自动化学院 讲师。The 19th International Conference on Electrical Machines and Systems技术委员会成员。
孙　力,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电子学教研室讲师。
杨贵杰,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 惯导测试设备研究中心 助理研究员。哈尔滨工业大学 电气工程及自动化学院 副教授。哈尔滨工业大学电气工程及自动化学院 教授。中国惯性学会 会员。
李铁才,哈尔滨工业大学,自动化系,哈尔滨工业大学电气工程系讲师。哈尔滨工业大学电气工程系副教授。哈尔滨工业大学电气工程系教授。
赵　克,哈尔滨工业大学,自动化系,哈尔滨工业大学 电气学院电磁驱动与控制研究所副所长。哈尔滨电机厂有限责任公司汽发分厂，技术员、团委书记。2014年 中国电源协会电磁兼容分委会会员。
吴凤江,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。中国电机工程学会 会员。
孙立志,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
苏健勇,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气学院 电磁驱动与控制研所，讲师。
安群涛,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气学院 讲师。哈尔滨工业大学电气学院 副教授。中国电工技术学会高级会员。中国电机工程学会会员。
段建东,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程系电磁驱动与控制研究所 助理研究员。
邹继斌,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。现为微特电机与控制研究所所长。国家精密微特电机工程技术研究中心 副主任。哈工大实验室主任。中国电工技术学会高级会员，永磁电机专委会委员。中国电工技术学会大电机专委会委员。哈工大电气工程系 讲师。哈工大电气工程系 副教授。哈工大电气工程学院 教授。哈工大电机教研室 主任。哈工大微特电机与控制研究所 所长。中国电工技术学会高级会员，大电机专委会委员。中国金属学会功能材料分会磁性流体学术委员会委员。国家精密微特电机工程技术中心 副主任。
李　勇,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程系副主任。微特电机与控制研究所副所长。中国电工技术学会小功率专委会委员。
尚　静,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程系助教。哈尔滨工业大学电气工程学院副教授。哈尔滨工业大学电气工程学院教授、微特电机与控制研究所副所长。
徐永向,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。全国微电机标准化技术委员会委员。
胡建辉,哈尔滨工业大学,自动化系,哈尔滨工业大学，电气工程系，助教。哈尔滨工业大学，电气工程系，讲师。哈尔滨工业大学，电气工程及自动化学院，副教授。
刘承军,哈尔滨工业大学,自动化系,哈尔滨工业大学电气工程及自动化学院 助教。哈尔滨工业大学电气工程及自动化学院 讲师。哈尔滨工业大学电气工程及自动化学院 副教授。
梁维燕,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。1999年由国务院三峡工程建设委员会任三峡枢纽工程质量检查专家组成员。哈工大特种电机研究所所长。兼任国家机械工业局三峡装备办公室高级顾问。国务院三峡建设委员会三峡枢纽工程质量检查专家组成员。中国电工技术学会常务理事。
赵　猛,哈尔滨工业大学,自动化系,2000年-2002年任哈尔滨工业大学电气工程及自动化学院团委书记。2002年-2004年任哈尔滨工业大学电气工程及自动化学院学生工作办公室副主任。
王　骞,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程及其自动化学院 副教授。
王宝超,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 助教。哈尔滨工业大学 讲师。
佟为明,哈尔滨工业大学,自动化系,网络与电气智能化研究所所长。1989.3-1991.12 哈尔滨工业大学电器教研室助教。1991.12-1995.7 哈尔滨工业大学电器教研室讲师。1995.7-1999.7 哈尔滨工业大学电器教研室副教授。1995.12-1998.4 哈尔滨工业大学电器教研室副主任。1998.4-现在 哈尔滨工业大学电器教研室主任。1999.7-现在 哈尔滨工业大学电器教研室教授。2004.3-现在 哈尔滨工业大学网络与电气智能化研究所所长。2008.9-现在 哈尔滨工业大学科学与工业技术研究院对俄合作办公室主任。全国电器设备网络通信接口标准化技术委员会副主任委员。中国电源学会理事。中国电器工业协会设备网现场总线分会理事。黑龙江省电器工业行业协会专家组专家。
刘　勇,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气学院电气工程系, 副教授。哈尔滨工业大学电气学院电气工程系, 教授。哈尔滨工业大学电气学院电气工程系, 博导。哈尔滨市房地产业协会专家委员会委员。
李中伟,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。黑龙江省自动化学会理事。
金显吉,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
翟国富,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院 教授。哈尔滨工业大学 电气工程及自动化学院（电气工程系） 讲师。哈尔滨工业大学 电气工程及自动化学院 (电气工程系) 副教授。哈尔滨工业大学 电气工程及自动化学院 (电气工程系) 教授。哈尔滨工业大学 军用电器和车辆电器研究所 所长。总装备部 预研专家组专家。中国电工技术学会电工产品可靠性研究会 副理事长。中国电工技术学会电工产品可靠性专委会 副主任委员。中国有或无电气继电器标准化委员会 委员。国防科工局和总装备部宇高工程联合专家组专家。国防科工局军用电子元器件专家组专家。中国电工技术学会电弧及电接触专委会 委员。美国 IEEE 会员、日本 IEICE 会员。
梁慧敏,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程及自动化学院讲师。哈尔滨工业大学电气工程及自动化学院副教授。哈尔滨工业大学电气工程及自动化学院教授。哈尔滨工业大学电气工程及自动化学院教授。
任万滨,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程及自动化学院教授。美国IEEE会员、日本IEICE海外会员。
杨文英,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程及自动化学院（电气工程系）副教授。哈尔滨工业大学电气工程及自动化学院（电气工程系）讲师。中国电子元件行业协会控制继电器分会 副秘书长。美国IEEE磁学协会会员。
叶雪荣,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。任职于哈尔滨工业大学电器可靠性与测试技术研究室。哈尔滨工业大学电气工程及自动化学院（电气工程系）副教授。哈尔滨工业大学电气工程及自动化学院（电气工程系）工程师。哈尔滨工业大学电气工程及自动化学院（电气工程系）助理工程师。电工技术学会电工产品可靠性专委会理事。美国PHM Society会员、IEEE会员。
于继来,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程系 副教授。哈尔滨工业大学 电力系统及其自动化教研室 副主任。哈尔滨工业大学 电气工程系 教授。哈尔滨工业大学 电力科学与新技术研究所 所长。中国电机工程学会第八届理事会理事。黑龙江省电机工程学会第七届理事会常务理事。
纪延超,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。东北勘测设计院机电处工作。东北电力学院科研所工作。政协哈尔滨市第十二届委员会常委。哈尔滨市工商联副主席。黑龙江省电机工程学会常务理事。
周苏荃,哈尔滨工业大学,自动化系,哈尔滨工业大学电气工程系 讲师。哈尔滨工业大学电气工程系 副教授。哈尔滨工业大学电气工程系 教授。
郭钰锋,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
胡林献,哈尔滨工业大学,自动化系,哈尔滨工业大学 电气工程系 助教。哈尔滨工业大学 电气工程系 讲师。哈尔滨工业大学 电气工程系 副教授。哈尔滨工业大学 电气工程系 教授。
李志民,哈尔滨工业大学,自动化系,任教于哈尔滨工业大学电力系统及其自动化学科，。
郭志忠,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程系讲师。哈尔滨工业大学电气工程系副教授。电气工程系教授。国家高等学校重点学科电气工程组评审委员。
刘瑞叶,哈尔滨工业大学,自动化系,哈尔滨工业大学 电气工程及自动化学院，电力系统自动化技术研究所副所长。
李卫星,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈工大 电气工程系副教授。2001年-至今, 哈尔滨工业大学, 助教/讲师/副教授。2002-2003年, 香港大学, 研究助理。IEEE电力与能源协会东北分会 主席。中国电机工程学会，会员。IEEE SLBC 亚太工作组，委员。
申　岩,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈工大基础与交叉学院理学研究中心 讲师。哈工大电气工程及自动化学院电气工程系 讲师。哈工大电气工程及自动化学院电气工程系 副教授。
张潮海,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。海军航空工程学院助教讲师。香港理工大学助理研究员。加拿大康考迪亚大学高级研究员。日本国立熊本大学高级研究员。
王艳敏,哈尔滨工业大学,自动化系,哈尔滨工业大学 电气工程及自动化学院智能建筑自动化研究所副所长。美国达拉斯）分会主席。2014.09-，哈尔滨工业大学2014级电气二班班主任。2015.09-，哈尔滨工业大学2015级建筑电气班班主任。
牛玉刚,华东理工大学,自动化系,上海市系统工程学会理事。
钱锋,华东理工大学,自动化系,现任华东理工大学教授。过程系统工程教育部工程研究中心主任。中国石油和化工自动化应用协会副理事长。中国仪器仪表学会过程检测控制仪表分会副理事长等。
唐漾,华东理工大学,自动化系,担任多个程序委员会委员。
凌志浩,华东理工大学,自动化系,华东理工大 学实验与实践教育建设委员会主任。中华人民共和国注册自动化系统工程师。中国高教创新创业教育学会专家委员会委员。中国仪器仪表学会过程检测控制仪表分会常务理事。
钟伟民,华东理工大学,自动化系,信息科学与工程学院副院长。现任 中国自动化学会大数据技术与应用专委会副秘书长。中国自动化学会过程控制专委会委员。中国自动化学会鲁棒与智能控制专委会委员。中国自动化学会信息物理系统控制与决策专委会委员。
罗健旭,华东理工大学,自动化系,同年进入华东理工大学信息学院自动化系工作。
田洲,华东理工大学,自动化系,2012年7月至 2013年3月在浙江大学化工学院任助理研究员（专职科研）。2015年6月至 2016年8月在华东理工大学信息学院任助理研究员。
杨文,华东理工大学,自动化系,华东理工大学信息科学与工程学院院长助理、自动化所副所长。
张宇,华东理工大学,自动化系,现为 IEEE 会员，中国生物医学工程学会会员。现 担任日本 RIKEN 脑科学研究院 Visiting Scientist。
金晶,华东理工大学,自动化系,相关工作已被来自美国。现为中国医疗保健国际交流促进会康复医学分会委员。中国生物医学工程学会高级会员。
严怀成,华东理工大学,自动化系,中国指挥与控制学会智能控制与系统专委会委员。中国仪器仪表学会嵌入式仪表及系统技术分会理事和上海自动化学会理事等。
和望利,华东理工大学,自动化系,自动化系智能控制教研室主任。首都大学东京客座副教授。IEEE 工业电子学会网络控制系统与应用技术委员会的秘书。中国工业与应用数学学会(SIAM) 复杂网络与系统控制专委会委员。
王蓓,华东理工大学,自动化系,在华东理工大学信息科学与工程学院自动化系工作。在国家邮政院上海研究所工作。
张建华,华东理工大学,自动化系,德国国家工程院与北莱茵-威斯特法伦科学院双院士 Johann F. Boehme 教授）。英国皇家工程院院士 Derek A. Linkens 教授等）。任华东理工大学自动化系教授。现任国际自动控制联合会（ IFAC ）人机系统技术委员会主席（ TC5 Chair ）。中国自动化学会人机混合平行智能专委会委员。知名 国际学术会议 IFAC LSS2013 国际程序委员会（ IPC ）副主席。英国工程与物理科学研究委员会（UK EPSRC）。
P.C.M,华中科技大学,自动化学院,姓名：Paulo Cesar de Morais 个人简介： 2012.9 华中科技大学教授。院长 1992/07-1993/07 德国慕尼黑Walter Schottky研究所。磁纳米生物医学应用 P. C. Morais 教授1997年以来在Nano Letter。Morais教授陆续被聘为IEEE磁学协会技术委员会委员。巴西联邦科技部聘请的一级研究员。2011年度 中巴科技谈判纳米科技主题巴方首席科学家。曾在德国慕尼黑Walter Schottky研究所、美国新泽西州Bell实验室工作多年。已累计来华工作12个月。
邓忠华,华中科技大学,自动化学院,现为华中科技大学自动化学院教授。
关治洪,华中科技大学,自动化学院,现任华中科技大学教授。华中科技大学非线性与复杂系统中心常务副主任。
程善美,华中科技大学,自动化学院,现为华中科技大学自动化学院教授。
陈友斌,华中科技大学,自动化学院,曾任中国旅美科技协会美国加州圣地亚哥分会理事。
何际平,华中科技大学,自动化学院,现为美国亚利桑那州立大学生物工程系教授。华中科技大学自动化学院特聘教授。
李曦,华中科技大学,自动化学院,2012年晋升为华中科技大学自动化学院教授，同年被聘为华中学者。
胡汉平,华中科技大学,自动化学院,湖北省党政机关电子公文安全可靠应用专家。
孔力,华中科技大学,自动化学院,学术兼职：1．教育部高等学校仪器科学与技术教学指导委员会委员。中国仪器仪表学会传感器分会常务理事。中国机械工业教育协会仪器科学与技术学科教学委员会副主任委员。武汉仪器仪表学会理事长。
李叶松,华中科技大学,自动化学院,2000年任职华中理工大学自动控制与工程系副教授。2004年10月任职华中科技大学控制科学与工程系教授。湖北省自动化学会理事。
潘林强,华中科技大学,自动化学院,潘林强教授是 湖北省运筹学学会理事长。
桑农,华中科技大学,自动化学院,现为华中科技大学自动化学院教授。
沈安文,华中科技大学,自动化学院,华中科技大学任教。主要社会兼职有湖北省暨武汉自动化学会副理事长。
苏厚胜,华中科技大学,自动化学院,中国控制会议程序委员会委员。亚洲控制协会会员。湖北省自动化学会理事。
王红卫,华中科技大学,自动化学院,现任华中科技大学控制科学与工程系系主任。“图像信息处理与智能控制”教育部重点实验室主任。六届教育部科学技术委员会工程技术二部学部委员。2009—至今 中国系统工程学会理事。2002—至今 湖北省系统工程学会副理事长。
汪国有,华中科技大学,自动化学院,现为华中科技大学图像识别与人工智能研究教授。湖北省计算机学会与湖北省宇航学会理事。
王燕舞,华中科技大学,自动化学院,2009—至今，华中科技大学，自动化学院，教授。
伍冬睿,华中科技大学,自动化学院,首席科学家 2015.06-2016.09: 美国DataNova 公司。首席科学家 2010.06-2015.06: 美国通用电气（GE）全球研发中心（纽约）。主管工程师 2009.08-2010.05: 美国南加州大学。脑机接口技术委员会成员。
尹泉,华中科技大学,自动化学院,出站后留校工作被聘为华中科技大学自动化学院副教授。
袁烨,华中科技大学,自动化学院,达尔文学院研究员。
张海涛,华中科技大学,自动化学院,华中科技大学自动化学院自动控制系系主任。教育部重点实验室副主任。2005年被华中科技大学破格评为副教授。
张天序,华中科技大学,自动化学院,华中科技大学图像识别与人工智能研究所所长 1995年-2008年。图像信息处理与智能控制教育部重点实验室主任 2005年-2008年。
赵勇,华中科技大学,自动化学院,1998—2000年，华中科技大学 ，控制科学与工程系，副教授。
郑英,华中科技大学,自动化学院,湖北省自动化协会理事， IEEE 会员。
陈曦,华中科技大学,自动化学院,个人基本情况： 现为华中科技大学自动化学院副教授。
周纯杰,华中科技大学,自动化学院,现为华中科技大学自动化学院教授。
何顶新,华中科技大学,自动化学院,个人基本情况 何顶新，男， 1966年11月生，湖北天门人，副教授。1987年进入华中理工大学数控工程中心，任助教、讲师。1996 调入控制系， 2001年起任职华中科技大学自动化学院副教授。
洪流,华中科技大学,自动化学院,2013年在美国普度大学从事访学工作。
刘磊,华中科技大学,自动化学院,2015-至今，华中科技大学自动化学院，飞行器导航制导系，副教授。
明德烈,华中科技大学,自动化学院,中国航天图像识别技术研究所研究员。图像信息处理与智能控制教育部重点室中心试验室副主任。
刘振元,华中科技大学,自动化学院,1998.4-今，华中科技大学，自动化学院，先后任助教、讲师、副教授。受武汉新港管理委员会委托主持了武汉新港公共物流信息平台总体规划工作。主持） . 武汉新港公共物流信息平台总体规划（武汉新港管理委员会。
彭刚,华中科技大学,自动化学院,现为华中科技大学自动化学院自动控制系副教授。中国嵌入式系统产业联盟和中国软件行业嵌入式系统协会理事。中国电子学会高级会员。
祁超,华中科技大学,自动化学院,2008年5月返回华中科技大学控制科学与工程系任教。
桑红石,华中科技大学,自动化学院,在华中理工大学电力系工作5年，从事电力系统微机自动化测控装置的研发。2012年图像所合并到自动化学院后，目前工作于飞行器导航与制导系。
孙志刚,华中科技大学,自动化学院,1994年在华中科技大学控制系任教。
谭毅华,华中科技大学,自动化学院,2005年在华中科技大学留校任教。
王剑,华中科技大学,自动化学院,现任华中科技大学自动化学院副教授。国家国民经济动员仿真演练研究中心建设工作。
王祖喜,华中科技大学,自动化学院,个人简介 2013年-今 华中科技大学自动化学院，副教授。2000年-2013年 华中科技大学图像识别与人工智能研究所，副教授。1987年-1996年 武汉理工大学（原武汉工业大学）数学物理系，讲师。社会兼职及学术团体：湖北省思维模拟与智能系统学会理事、副秘书长。中国密码学会会员。
温世平,华中科技大学,自动化学院,工作经历 Ø 2015.11—至今 ： 华中科技大学自动化学院。副教授 Ø 2015.06—2015.11 ： 华中科技大学自动化学院。讲师 Ø 2014.09—2015.04 ： 美国TexasM University at Qatar。RMIT大学副校长） Ø 2013. 10—2014.01 ： 香港中文大学。
肖江文,华中科技大学,自动化学院,1997年开始在华中理工大学任教， 2000年被评为讲师， 2003年被评为副教授。
颜露新,华中科技大学,自动化学院,2013年至今在华中科技大学自动化学院飞行器导航制导系从事教学和科研工作。
余明晖,华中科技大学,自动化学院,现任华中科技大学自动化学院副教授。
周成平,华中科技大学,自动化学院,原航天工业部重庆航天机电设计院工作。图像识别与人工智能研究所工作。
邹腊梅,华中科技大学,自动化学院,自1999-至今，于华中科技大学自动化学院任教。
高常鑫,华中科技大学,自动化学院,工作经历： 2013—至今，华中科技大学，自动化学院，讲师。
蒋建华,华中科技大学,自动化学院,现为华中科技大学自动化学院讲师。
罗慧,华中科技大学,自动化学院,华中科技大学自动化学院讲师。
张洪,华中科技大学,自动化学院,个人简介 1973年12月出生，华中科技大学自动化学院讲师。曾于2008年6月~12月参加中国商用飞机大型客机联合工程队工作。
郑定富,华中科技大学,自动化学院,现为 华中科技大学自动化学院讲师。
肖力,华中科技大学,自动化学院,工作情况 2000年至今，在华中科技大学控制系任教。
薛禹胜*#,南京理工大学,自动化系,中国电机工程学会理事（1999-）。学术委员会委员（2001-）。江苏省电机工程学会副理事和（2001-）。编辑工委会主任（2001-）。学要工委会副主任委员（2001-）。国际大电网组织中国委员（1998-）。国际大电网组织（CIGRE）中国国家委员会技术委员会主席（2006-）。
胡启洲,南京理工大学,自动化系,2017年，河南理工大学特聘教授。中国系统工程学会会员。
黄炎焱,南京理工大学,自动化系,2007年至今，南京理工大学自动化学院任教。江苏省系统工程学会办公室主任，副秘书长，常务理事。中国系统工程学会理事。中国系统仿真学会会员，中国兵工学会会员，江苏省电机学会会员。
张保勇,南京理工大学,自动化系,2013年05月至2014年07月：南京理工大学自动化学院 副教授。2010年11月至2013年04月：南京理工大学自动化学院 讲师。中国自动化学会控制理论委员会随机控制研究组成员, 2015-。江苏省自动化学会理事, 2016-。
向峥嵘,南京理工大学,自动化系,IEEE会员,中国人工智能会员。
郭毓,南京理工大学,自动化系,自1987年起任教于南京理工大学。
邹云,南京理工大学,自动化系,美国国家数学学会（AMS）终身会员。中国电机工程学会高级会员。
张捷,南京理工大学,自动化系,江苏省系统工程学会会员。中国兵工学会会员。南京自动化及仪表协会会员。江西洪都航空工业集团有限责任公司。中航工业武汉航空仪表有限责任公司。
陈庆伟,南京理工大学,自动化系,中国自动化学会空间及运动体控制委员会委员。中国自动化学会智能自动化委员会委员。江苏省自动化学会理事。
王浩平,南京理工大学,自动化系,-南京理工大学中法自动化与信号国际联合实验室常务副主任。学术管理委员会委员。-法国自动化信息与信号LAGIS国家重点实验室学术管理委员会委员。-美国国家数学学会(AMS)会员，。-法国科学院所属的Kastler 科学家协会会员。美国国家数学学会(AMS)会员。工业电子协会(IE) 会员-法国动态系统建模。
彭富明,南京理工大学,自动化系,中国汽车工程学会运用与服务分会理事。江苏省汽车工程学会汽车电子分委会副主任。江苏省汽车工程学会 双创办公室 副主任。江苏省创客联合会（筹）副会长。
邹卫军,南京理工大学,自动化系,2003.3--南京理工大学自动化学院工作。就职于阿里巴巴。
吴益飞,南京理工大学,自动化系,中国兵工学会会员。江苏省自动化学会会员。江苏省系统工程学会会员。
孙瑜,南京理工大学,自动化系,中国自动化学会高级会员。江苏省智能化助老（产品）科技研究会 副会长。
邢宗义,南京理工大学,自动化系,美国电机电子工程师学会IEEE会员。轨道交通控制与安全国家重点实验室 客座研究员。美国电机电子工程师学会IEEE会员。轨道交通控制与安全国家重点实验室 客座研究员。
蒋海峰,南京理工大学,自动化系,江苏省系统工程学会会员。
赵高鹏,南京理工大学,自动化系,兵工学会会员、指挥与控制学会会员。
田杨,南京理工大学,自动化系,2010年12月至2011年8月，在法国里尔科技大学担任讲师。2011年9月起在南京理工大学自动化学院从事教学与科研工作。
马倩,南京理工大学,自动化系,2013.6--2014.4. 南京理工大学自动化学院 讲师。2014.5--2015.4. 南京理工大学自动化学院 副教授。第33届中国控制会议程序委员会委员。
李军,南京理工大学,自动化系,江苏省自动化学会理事。
吴晓蓓,南京理工大学,自动化系,江苏省自动化学会常务理事。江苏省系统工程学会常务理事。中国自动化学会教育工作委员会委员。传感器网络工作效率研究，南京理工大学学报， 2005年10月 29 卷5A 期。
